item_id,department,category,subcategory,brand,production_date,sold_date,days_to_sell,production_price,sold_price
1220,Children,Bottoms,Jeans,Nike,2025-12-10,2025-12-16,6.0,26.21,28.73
1221,Mens,Shirts,Button-Down,Patagonia,2025-12-10,2025-12-15,5.0,29.15,29.9
1222,Mens,Shoes,Loafers,Adidas,2025-12-10,2025-12-27,17.0,15.24,11.89
1223,Womens,Outerwear,Jacket,Carhartt,2025-12-07,2025-12-14,7.0,18.13,19.48
1224,Mens,Shirts,Polo,Old Navy,2025-12-04,2025-12-31,27.0,7.09,5.06
1225,Children,Shoes,Slip-ons,Gap,2025-12-10,,,13.48,
1226,Womens,Tops,T-Shirt,Zara,2025-12-10,,,7.41,
1227,Children,Outerwear,Jacket,Levi's,2025-12-06,2026-01-04,29.0,11.16,7.2
1228,Womens,Tops,Blouse,Adidas,2025-12-08,,,21.47,
1229,Mens,Jackets,Blazer,Zara,2025-12-09,2025-12-13,4.0,6.95,7.18
1230,Children,Outerwear,Puffer,Nike,2025-12-06,2025-12-13,7.0,16.52,16.94
1231,Children,Tops,Hoodie,The North Face,2025-12-06,2025-12-11,5.0,25.65,24.17
1232,Womens,Tops,Tank Top,Lululemon,2025-12-06,,,22.86,
1233,Womens,Tops,T-Shirt,Patagonia,2025-12-05,2025-12-11,6.0,21.71,21.03
1234,Children,Tops,Polo,Ralph Lauren,2025-12-07,2026-01-02,26.0,18.0,12.58
1235,Womens,Tops,T-Shirt,Nike,2025-12-08,2025-12-23,15.0,20.4,16.27
1236,Mens,Pants,Cargo Pants,Levi's,2025-12-04,2025-12-06,2.0,20.68,23.7
1237,Children,Shoes,Sneakers,Uniqlo,2025-12-06,,,8.68,
1238,Womens,Tops,Sweater,Carhartt,2025-12-10,,,25.78,
1239,Womens,Pants,Wide-Leg Pants,Adidas,2025-12-06,2025-12-07,1.0,14.82,15.66
1240,Mens,Jackets,Blazer,Levi's,2025-12-04,,,20.05,
1241,Mens,Shirts,T-Shirt,Gap,2025-12-04,2025-12-10,6.0,10.81,10.95
1242,Womens,Shoes,Boots,Gap,2025-12-05,2025-12-19,14.0,11.65,9.81
1243,Womens,Dresses,Evening Dress,The North Face,2025-12-08,2025-12-09,1.0,39.62,43.05
1244,Children,Tops,Sweatshirt,The North Face,2025-12-09,,,38.61,
1245,Womens,Pants,Trousers,H&M,2025-12-05,2025-12-13,8.0,5.07,4.43
1246,Children,Bottoms,Leggings,Adidas,2025-12-09,2025-12-23,14.0,17.64,16.1
1247,Womens,Pants,Trousers,Uniqlo,2025-12-07,2026-01-04,28.0,9.32,6.15
1248,Children,Outerwear,Jacket,Columbia,2025-12-09,,,24.68,
1249,Mens,Pants,Chinos,Uniqlo,2025-12-08,2025-12-15,7.0,10.18,9.3
1250,Womens,Shoes,Flats,Zara,2025-12-06,2025-12-13,7.0,8.46,8.26
1251,Womens,Shoes,Boots,Columbia,2025-12-08,2025-12-15,7.0,21.31,21.99
1252,Womens,Shoes,Flats,Levi's,2025-12-05,2026-01-10,36.0,20.32,14.99
1253,Womens,Outerwear,Blazer,Lululemon,2025-12-10,2025-12-31,21.0,27.08,19.53
1254,Mens,Shirts,Polo,Lululemon,2025-12-08,2026-01-03,26.0,25.62,19.67
1255,Children,Bottoms,Leggings,Nike,2025-12-04,,,19.2,
1256,Children,Tops,Polo,Gap,2025-12-04,2025-12-28,24.0,8.8,6.47
1257,Children,Outerwear,Sweater,Adidas,2025-12-04,2025-12-13,9.0,15.34,14.47
1258,Womens,Outerwear,Coat,Lululemon,2025-12-06,2025-12-12,6.0,26.35,27.19
1259,Mens,Jackets,Blazer,Nike,2025-12-04,2025-12-20,16.0,17.66,14.68
1260,Womens,Outerwear,Coat,Lululemon,2025-12-04,2025-12-12,8.0,45.27,47.89
1261,Womens,Dresses,Mini Dress,Ralph Lauren,2025-12-05,2025-12-22,17.0,22.35,17.37
1262,Womens,Tops,T-Shirt,Old Navy,2025-12-05,,,6.29,
1263,Children,Shoes,Sneakers,Levi's,2025-12-05,2025-12-08,3.0,14.37,15.63
1264,Children,Outerwear,Jacket,H&M,2025-12-06,2025-12-07,1.0,12.16,12.93
1265,Children,Shoes,Sneakers,Zara,2025-12-05,2025-12-12,7.0,10.83,11.71
1266,Children,Bottoms,Leggings,H&M,2025-12-05,2025-12-20,15.0,6.98,5.78
1267,Children,Tops,Hoodie,Lululemon,2025-12-10,2026-01-01,22.0,35.44,28.33
1268,Mens,Pants,Chinos,Uniqlo,2025-12-10,,,8.96,
1269,Mens,Shoes,Sneakers,Patagonia,2025-12-07,,,25.48,
1270,Children,Tops,T-Shirt,Columbia,2025-12-08,2025-12-13,5.0,21.36,20.46
1271,Womens,Outerwear,Coat,Gap,2025-12-04,2025-12-12,8.0,15.4,15.85
1272,Womens,Shoes,Boots,Uniqlo,2025-12-06,,,12.59,
1273,Children,Shoes,Sandals,Carhartt,2025-12-07,2025-12-24,17.0,23.41,17.59
1274,Womens,Shoes,Heels,The North Face,2025-12-07,,,35.12,
1275,Mens,Shoes,Sneakers,Columbia,2025-12-06,2025-12-16,10.0,27.39,27.66
1276,Womens,Outerwear,Blazer,Uniqlo,2025-12-10,,,8.8,
1277,Womens,Outerwear,Coat,Lululemon,2025-12-06,,,50.36,
1278,Mens,Shirts,T-Shirt,Uniqlo,2025-12-04,2026-01-20,47.0,12.42,9.56
1279,Mens,Shoes,Loafers,H&M,2025-12-07,,,8.53,
1280,Children,Outerwear,Raincoat,The North Face,2025-12-09,2025-12-13,4.0,30.28,33.4
1281,Mens,Shoes,Sandals,Uniqlo,2025-12-08,2025-12-19,11.0,12.34,12.28
1282,Children,Outerwear,Puffer,H&M,2025-12-05,2026-01-01,27.0,9.38,6.79
1283,Children,Tops,Hoodie,Nike,2025-12-06,2025-12-13,7.0,15.15,15.54
1284,Children,Bottoms,Jeans,Columbia,2025-12-08,2026-01-03,26.0,38.33,28.17
1285,Children,Shoes,Boots,Levi's,2025-12-05,,,21.0,
1286,Children,Outerwear,Raincoat,Levi's,2025-12-07,2025-12-28,21.0,27.22,20.86
1287,Children,Shoes,Sandals,Columbia,2025-12-10,2025-12-17,7.0,14.71,13.38
1288,Mens,Pants,Dress Pants,Ralph Lauren,2025-12-05,2025-12-13,8.0,17.12,15.49
1289,Womens,Pants,Trousers,Levi's,2025-12-10,2025-12-20,10.0,21.64,21.26
1290,Womens,Outerwear,Coat,Uniqlo,2025-12-09,2025-12-10,1.0,11.09,11.39
1291,Mens,Pants,Chinos,The North Face,2025-12-05,2025-12-16,11.0,29.01,25.42
1292,Children,Outerwear,Puffer,Ralph Lauren,2025-12-08,2025-12-27,19.0,26.5,19.89
1293,Womens,Shoes,Boots,Patagonia,2025-12-08,2025-12-10,2.0,33.09,34.36
1294,Children,Shoes,Sandals,H&M,2025-12-04,,,7.72,
1295,Mens,Shoes,Sandals,H&M,2025-12-05,2025-12-21,16.0,10.18,8.55
1296,Womens,Outerwear,Cardigan,Zara,2025-12-05,2025-12-20,15.0,9.08,8.11
1297,Womens,Pants,Trousers,Gap,2025-12-06,,,9.74,
1298,Womens,Outerwear,Jacket,Levi's,2025-12-10,2025-12-25,15.0,29.02,26.68
1299,Mens,Shoes,Loafers,Uniqlo,2025-12-10,2026-01-09,30.0,9.99,6.38
1300,Womens,Dresses,Mini Dress,Uniqlo,2025-12-10,,,10.12,
1301,Womens,Outerwear,Coat,The North Face,2025-12-10,2025-12-16,6.0,23.62,24.18
1302,Mens,Jackets,Denim Jacket,Columbia,2025-12-09,2025-12-26,17.0,21.55,18.07
1303,Womens,Dresses,Casual Dress,Levi's,2025-12-09,2025-12-14,5.0,11.83,11.07
1304,Womens,Pants,Wide-Leg Pants,Zara,2025-12-07,2025-12-23,16.0,9.96,7.59
1305,Mens,Pants,Dress Pants,Adidas,2025-12-09,2025-12-14,5.0,16.0,14.99
1306,Children,Shoes,Sneakers,H&M,2025-12-07,2025-12-21,14.0,11.12,9.74
1307,Womens,Shoes,Flats,Uniqlo,2025-12-10,,,9.16,
1308,Mens,Shirts,Henley,Columbia,2025-12-07,2026-01-02,26.0,23.67,16.55
1309,Mens,Shoes,Sandals,Patagonia,2025-12-06,2025-12-28,22.0,39.88,31.68
1310,Children,Tops,Polo,Nike,2025-12-05,2025-12-15,10.0,6.7,6.27
1311,Womens,Pants,Jeans,Adidas,2025-12-10,2025-12-14,4.0,23.55,24.19
1312,Mens,Jackets,Bomber,Uniqlo,2025-12-10,,,13.64,
1313,Children,Tops,T-Shirt,Carhartt,2025-12-05,2026-01-14,40.0,21.92,15.22
1314,Mens,Shirts,T-Shirt,Old Navy,2025-12-06,2025-12-25,19.0,9.4,7.88
1315,Mens,Shoes,Sneakers,Uniqlo,2025-12-06,2025-12-16,10.0,14.46,14.44
1316,Children,Shoes,Sandals,Adidas,2025-12-09,,,22.97,
1317,Children,Tops,Hoodie,Carhartt,2025-12-08,2025-12-13,5.0,24.28,23.39
1318,Mens,Shirts,Henley,Patagonia,2025-12-08,,,38.14,
1319,Mens,Shirts,Henley,H&M,2025-12-07,2026-01-12,36.0,8.64,6.61
1320,Children,Tops,Hoodie,Uniqlo,2025-12-04,2025-12-07,3.0,13.35,13.56
1321,Children,Bottoms,Jeans,Ralph Lauren,2025-12-07,2025-12-16,9.0,20.9,21.02
1322,Womens,Outerwear,Coat,Adidas,2025-12-10,2026-01-03,24.0,18.66,13.54
1323,Children,Shoes,Sneakers,Carhartt,2025-12-04,,,22.02,
1324,Children,Shoes,Sandals,Zara,2025-12-04,,,9.69,
1325,Children,Bottoms,Shorts,Zara,2025-12-05,2025-12-16,11.0,9.01,8.8
1326,Mens,Pants,Dress Pants,The North Face,2025-12-05,2025-12-10,5.0,34.91,32.96
1327,Children,Outerwear,Puffer,Old Navy,2025-12-08,2026-01-01,24.0,8.71,6.15
1328,Womens,Pants,Wide-Leg Pants,Levi's,2025-12-09,,,18.04,
1329,Womens,Shoes,Flats,Ralph Lauren,2025-12-05,2026-01-11,37.0,19.83,13.03
1330,Mens,Shoes,Sandals,Old Navy,2025-12-05,,,7.54,
1331,Mens,Pants,Jeans,Nike,2025-12-09,,,18.38,
1332,Mens,Pants,Chinos,Lululemon,2025-12-10,2025-12-11,1.0,38.26,40.24
1333,Womens,Tops,Sweater,Lululemon,2025-12-10,2026-01-01,22.0,29.99,24.05
1334,Mens,Pants,Dress Pants,Nike,2025-12-05,2025-12-21,16.0,16.81,14.1
1335,Mens,Jackets,Blazer,Old Navy,2025-12-09,2026-01-05,27.0,8.54,5.83
1336,Womens,Outerwear,Cardigan,Columbia,2025-12-09,2025-12-17,8.0,29.57,29.19
1337,Children,Tops,Hoodie,Ralph Lauren,2025-12-10,2025-12-21,11.0,25.5,23.44
1338,Womens,Pants,Wide-Leg Pants,Adidas,2025-12-04,2025-12-26,22.0,18.39,12.19
1339,Womens,Shoes,Heels,Zara,2025-12-07,2025-12-22,15.0,6.91,5.84
1340,Womens,Tops,Sweater,Ralph Lauren,2025-12-04,2026-01-18,45.0,25.2,16.86
1341,Children,Outerwear,Jacket,Adidas,2025-12-06,2025-12-12,6.0,15.39,14.32
1342,Children,Outerwear,Sweater,Carhartt,2025-12-08,2025-12-16,8.0,21.12,19.94
1343,Children,Outerwear,Sweater,Old Navy,2025-12-09,2025-12-12,3.0,8.6,9.54
1344,Womens,Shoes,Boots,Old Navy,2025-12-06,2025-12-29,23.0,8.33,6.57
1345,Womens,Pants,Jeans,Adidas,2025-12-09,2025-12-14,5.0,12.28,12.1
1346,Womens,Pants,Wide-Leg Pants,Patagonia,2025-12-05,2025-12-11,6.0,25.34,27.6
1347,Children,Tops,Hoodie,Adidas,2025-12-07,2025-12-16,9.0,11.44,10.92
1348,Mens,Shirts,Button-Down,Zara,2025-12-04,2025-12-12,8.0,10.03,9.07
1349,Children,Outerwear,Puffer,Columbia,2025-12-05,2025-12-20,15.0,29.13,24.57
1350,Womens,Dresses,Evening Dress,Lululemon,2025-12-06,2025-12-15,9.0,19.49,19.51
1351,Children,Tops,Hoodie,Nike,2025-12-06,2026-01-03,28.0,18.52,13.73
1352,Mens,Jackets,Bomber,Old Navy,2025-12-10,2025-12-22,12.0,12.02,11.44
1353,Children,Bottoms,Jeans,Ralph Lauren,2025-12-10,2025-12-25,15.0,28.1,22.71
1354,Mens,Pants,Jeans,Carhartt,2025-12-04,2025-12-28,24.0,19.04,14.29
1355,Mens,Pants,Dress Pants,Uniqlo,2025-12-10,2025-12-25,15.0,12.72,11.38
1356,Children,Bottoms,Joggers,Old Navy,2025-12-08,2025-12-21,13.0,11.01,10.3
1357,Mens,Shirts,T-Shirt,Levi's,2025-12-05,2026-01-30,56.0,16.39,12.02
1358,Mens,Shirts,Button-Down,Levi's,2025-12-10,2025-12-17,7.0,16.7,16.67
1359,Children,Outerwear,Raincoat,H&M,2025-12-07,2025-12-12,5.0,10.35,10.17
1360,Children,Outerwear,Puffer,Patagonia,2025-12-09,,,28.32,
1361,Children,Tops,Polo,Patagonia,2025-12-05,2025-12-08,3.0,27.3,27.36
1362,Children,Shoes,Slip-ons,Columbia,2025-12-07,2025-12-15,8.0,23.14,22.24
1363,Mens,Shoes,Sneakers,Zara,2025-12-05,2025-12-09,4.0,12.43,12.8
1364,Children,Tops,Sweatshirt,The North Face,2025-12-04,2025-12-21,17.0,25.75,21.3
1365,Womens,Tops,Blouse,Columbia,2025-12-04,,,19.3,
1366,Children,Shoes,Boots,Old Navy,2025-12-08,,,10.92,
1367,Children,Outerwear,Jacket,Zara,2025-12-08,2025-12-28,20.0,7.51,5.34
1368,Mens,Jackets,Blazer,Columbia,2025-12-10,2025-12-18,8.0,24.1,22.38
1369,Womens,Outerwear,Jacket,Uniqlo,2025-12-09,2025-12-11,2.0,11.13,12.7
1370,Mens,Shirts,Button-Down,Old Navy,2025-12-10,2025-12-26,16.0,7.57,6.28
1371,Womens,Outerwear,Jacket,Adidas,2025-12-09,,,11.51,
1372,Children,Tops,Hoodie,Old Navy,2025-12-08,2025-12-11,3.0,6.09,6.39
1373,Children,Shoes,Slip-ons,H&M,2025-12-10,2026-01-13,34.0,4.31,2.74
1374,Mens,Pants,Chinos,Carhartt,2025-12-06,2025-12-10,4.0,25.59,24.94
1375,Mens,Shirts,Henley,Gap,2025-12-06,2026-01-07,32.0,11.04,8.42
1376,Womens,Dresses,Casual Dress,Old Navy,2025-12-08,2025-12-13,5.0,10.49,10.57
1377,Mens,Shirts,Button-Down,Uniqlo,2025-12-07,,,10.37,
1378,Womens,Shoes,Heels,Uniqlo,2025-12-07,2025-12-14,7.0,11.33,10.08
1379,Children,Tops,T-Shirt,Gap,2025-12-09,2026-01-14,36.0,12.95,9.36
1380,Womens,Pants,Jeans,Patagonia,2025-12-05,2025-12-10,5.0,34.99,33.74
1381,Womens,Tops,Blouse,The North Face,2025-12-08,,,26.25,
1382,Womens,Pants,Wide-Leg Pants,Adidas,2025-12-08,2025-12-09,1.0,14.45,15.23
1383,Mens,Pants,Dress Pants,Gap,2025-12-06,2025-12-21,15.0,12.99,10.26
1384,Mens,Shirts,T-Shirt,Columbia,2025-12-06,2025-12-25,19.0,20.61,16.4
1385,Children,Shoes,Sneakers,Zara,2025-12-04,2025-12-08,4.0,11.78,11.65
1386,Mens,Pants,Chinos,Zara,2025-12-08,2026-01-03,26.0,8.44,5.8
1387,Mens,Shirts,Polo,Lululemon,2025-12-10,,,29.15,
1388,Womens,Pants,Wide-Leg Pants,Ralph Lauren,2025-12-09,2025-12-30,21.0,26.59,18.6
1389,Womens,Tops,T-Shirt,Carhartt,2025-12-06,2026-01-04,29.0,16.67,11.04
1390,Children,Tops,Hoodie,Patagonia,2025-12-08,,,21.54,
1391,Mens,Shoes,Sneakers,Uniqlo,2025-12-06,2025-12-23,17.0,8.7,6.42
1392,Mens,Shirts,Button-Down,The North Face,2025-12-08,2025-12-15,7.0,28.46,28.52
1393,Mens,Jackets,Bomber,Ralph Lauren,2025-12-06,,,20.7,
1394,Children,Outerwear,Jacket,Zara,2025-12-07,2025-12-16,9.0,8.29,8.37
1395,Womens,Dresses,Mini Dress,Ralph Lauren,2025-12-06,2025-12-18,12.0,19.84,16.23
1396,Children,Bottoms,Leggings,Zara,2025-12-10,2025-12-20,10.0,11.08,9.91
1397,Womens,Outerwear,Blazer,Gap,2025-12-10,,,14.79,
1398,Womens,Tops,Blouse,Ralph Lauren,2025-12-09,2025-12-26,17.0,31.15,26.5
1399,Children,Outerwear,Sweater,Patagonia,2025-12-05,2025-12-15,10.0,22.33,22.16
1400,Womens,Pants,Leggings,Carhartt,2025-12-09,2025-12-14,5.0,21.57,21.51
1401,Womens,Outerwear,Coat,Levi's,2025-12-05,2026-01-04,30.0,23.32,16.96
1402,Children,Shoes,Slip-ons,Nike,2025-12-05,2025-12-11,6.0,12.11,12.94
1403,Mens,Shirts,T-Shirt,The North Face,2025-12-05,2025-12-18,13.0,26.71,24.96
1404,Womens,Outerwear,Coat,Ralph Lauren,2025-12-07,2025-12-16,9.0,15.14,13.79
1405,Womens,Tops,Sweater,Lululemon,2025-12-07,2026-01-27,51.0,26.06,19.03
1406,Womens,Tops,Sweater,Lululemon,2025-12-08,2025-12-15,7.0,34.24,30.52
1407,Children,Shoes,Slip-ons,Old Navy,2025-12-08,2026-01-08,31.0,10.22,6.9
1408,Mens,Pants,Cargo Pants,Old Navy,2025-12-05,2025-12-08,3.0,11.06,10.89
1409,Mens,Jackets,Puffer,Lululemon,2025-12-04,2025-12-20,16.0,29.39,23.59
1410,Children,Tops,Polo,Adidas,2025-12-10,,,23.09,
1411,Womens,Tops,Tank Top,Columbia,2025-12-09,2025-12-26,17.0,18.77,14.55
1412,Womens,Tops,Tank Top,Old Navy,2025-12-07,2025-12-11,4.0,11.08,11.59
1413,Mens,Pants,Chinos,Uniqlo,2025-12-07,2025-12-11,4.0,11.45,10.81
1414,Mens,Jackets,Blazer,Ralph Lauren,2025-12-04,2025-12-22,18.0,27.5,23.72
1415,Children,Outerwear,Jacket,Lululemon,2025-12-04,2025-12-24,20.0,23.19,18.28
1416,Children,Bottoms,Shorts,Adidas,2025-12-04,,,16.33,
1417,Mens,Jackets,Puffer,The North Face,2025-12-08,,,28.14,
1418,Mens,Shoes,Sandals,The North Face,2025-12-08,2025-12-21,13.0,30.42,26.79
1419,Mens,Shirts,Button-Down,H&M,2025-12-04,2025-12-14,10.0,6.56,5.74
1420,Children,Tops,Hoodie,Lululemon,2025-12-07,,,24.9,
1421,Children,Bottoms,Shorts,The North Face,2025-12-07,2025-12-08,1.0,33.83,38.65
1422,Mens,Pants,Jeans,Carhartt,2025-12-04,,,20.27,
1423,Children,Bottoms,Leggings,Columbia,2025-12-07,2025-12-14,7.0,16.58,15.49
1424,Womens,Shoes,Flats,Zara,2025-12-10,2025-12-11,1.0,10.24,12.01
1425,Children,Bottoms,Leggings,Adidas,2025-12-09,2025-12-23,14.0,22.59,18.23
1426,Children,Bottoms,Joggers,Ralph Lauren,2025-12-08,,,21.24,
1427,Womens,Pants,Wide-Leg Pants,Gap,2025-12-04,,,15.65,
1428,Mens,Shoes,Sneakers,Columbia,2025-12-09,,,24.89,
1429,Womens,Shoes,Flats,Levi's,2025-12-10,,,14.16,
1430,Womens,Dresses,Maxi Dress,Patagonia,2025-12-06,2025-12-15,9.0,28.92,28.33
1431,Children,Bottoms,Jeans,H&M,2025-12-06,,,10.97,
1432,Mens,Shoes,Sandals,Carhartt,2025-12-08,2025-12-18,10.0,14.2,12.02
1433,Children,Bottoms,Jeans,Patagonia,2025-12-04,2025-12-29,25.0,30.43,20.4
1434,Children,Bottoms,Leggings,Patagonia,2025-12-09,2025-12-11,2.0,27.04,28.06
1435,Children,Bottoms,Leggings,Gap,2025-12-07,2025-12-15,8.0,11.15,11.56
1436,Children,Tops,T-Shirt,H&M,2025-12-06,2026-01-01,26.0,11.24,8.57
1437,Mens,Pants,Jeans,H&M,2025-12-04,2025-12-25,21.0,7.52,5.64
1438,Womens,Dresses,Casual Dress,Levi's,2025-12-10,2025-12-26,16.0,20.69,17.91
1439,Womens,Tops,T-Shirt,Carhartt,2025-12-10,2025-12-15,5.0,25.38,24.25
1440,Mens,Jackets,Bomber,The North Face,2025-12-06,2025-12-09,3.0,26.7,28.64
1441,Children,Shoes,Slip-ons,Zara,2025-12-04,2026-01-05,32.0,11.9,8.0
1442,Womens,Outerwear,Blazer,Carhartt,2025-12-08,2025-12-23,15.0,24.03,21.56
1443,Mens,Shirts,Polo,Lululemon,2025-12-09,2025-12-31,22.0,36.67,28.7
1444,Children,Tops,T-Shirt,Zara,2025-12-05,2025-12-11,6.0,12.53,13.19
1445,Womens,Outerwear,Blazer,Gap,2025-12-09,2025-12-12,3.0,11.77,12.75
1446,Mens,Jackets,Denim Jacket,Levi's,2025-12-06,2025-12-30,24.0,26.51,17.74
1447,Children,Bottoms,Jeans,Ralph Lauren,2025-12-07,2025-12-11,4.0,25.41,28.69
1448,Children,Bottoms,Leggings,Patagonia,2025-12-09,2025-12-26,17.0,31.94,25.19
1449,Womens,Shoes,Heels,Ralph Lauren,2025-12-06,,,26.51,
1450,Mens,Pants,Cargo Pants,Uniqlo,2025-12-04,2025-12-21,17.0,6.58,5.06
1451,Mens,Pants,Jeans,Patagonia,2025-12-09,2025-12-22,13.0,36.95,30.98
1452,Children,Tops,T-Shirt,Gap,2025-12-06,2025-12-21,15.0,14.9,12.02
1453,Womens,Shoes,Boots,The North Face,2025-12-05,2025-12-21,16.0,29.08,24.66
1454,Mens,Pants,Dress Pants,Zara,2025-12-06,2025-12-24,18.0,9.11,7.01
1455,Womens,Dresses,Evening Dress,H&M,2025-12-09,2025-12-12,3.0,8.35,7.98
1456,Womens,Dresses,Mini Dress,Lululemon,2025-12-10,2025-12-20,10.0,44.85,38.16
1457,Children,Shoes,Sneakers,Adidas,2025-12-06,2026-01-04,29.0,13.64,8.68
1458,Mens,Pants,Chinos,Levi's,2025-12-10,2025-12-17,7.0,27.37,29.19
1459,Mens,Shirts,Henley,Adidas,2025-12-05,2025-12-19,14.0,19.54,16.59
1460,Womens,Outerwear,Cardigan,H&M,2025-12-06,,,7.59,
1461,Children,Shoes,Boots,Ralph Lauren,2025-12-08,2025-12-26,18.0,32.77,25.71
1462,Children,Shoes,Slip-ons,Lululemon,2025-12-10,2026-01-10,31.0,38.74,28.52
1463,Womens,Pants,Trousers,Levi's,2025-12-10,2025-12-15,5.0,20.47,19.64
1464,Womens,Tops,Tank Top,Zara,2025-12-05,2025-12-11,6.0,9.18,9.56
1465,Womens,Outerwear,Jacket,Adidas,2025-12-06,2026-01-04,29.0,18.99,13.24
1466,Mens,Shoes,Boots,Adidas,2025-12-06,,,11.73,
1467,Womens,Outerwear,Cardigan,The North Face,2025-12-06,2025-12-29,23.0,35.62,25.14
1468,Mens,Pants,Cargo Pants,H&M,2025-12-10,2025-12-25,15.0,7.78,6.48
1469,Womens,Tops,T-Shirt,Patagonia,2025-12-09,2025-12-11,2.0,20.73,21.56
1470,Womens,Outerwear,Coat,Levi's,2025-12-10,2025-12-18,8.0,17.06,15.1
1471,Mens,Shirts,Henley,Old Navy,2025-12-07,2025-12-08,1.0,6.07,6.09
1472,Mens,Shirts,T-Shirt,Patagonia,2025-12-10,2025-12-29,19.0,24.72,17.88
1473,Mens,Pants,Cargo Pants,Levi's,2025-12-04,2025-12-13,9.0,18.84,16.73
1474,Children,Outerwear,Jacket,Zara,2025-12-07,,,9.9,
1475,Womens,Outerwear,Jacket,Carhartt,2025-12-10,2025-12-14,4.0,22.78,22.5
1476,Children,Tops,T-Shirt,Gap,2025-12-08,,,9.52,
1477,Womens,Outerwear,Cardigan,Lululemon,2025-12-08,,,39.68,
1478,Mens,Pants,Dress Pants,Uniqlo,2025-12-08,2025-12-21,13.0,8.87,7.16
1479,Children,Shoes,Sandals,Adidas,2025-12-07,,,18.55,
1480,Womens,Shoes,Heels,Gap,2025-12-04,2025-12-17,13.0,8.29,6.67
1481,Mens,Pants,Chinos,Patagonia,2025-12-08,2025-12-23,15.0,36.15,31.0
1482,Womens,Dresses,Evening Dress,Ralph Lauren,2025-12-06,2025-12-18,12.0,28.72,25.24
1483,Womens,Outerwear,Cardigan,Gap,2025-12-10,2025-12-29,19.0,10.8,7.64
1484,Children,Bottoms,Leggings,Nike,2025-12-05,2025-12-22,17.0,19.61,17.3
1485,Womens,Shoes,Boots,Levi's,2025-12-09,2025-12-12,3.0,25.28,25.69
1486,Mens,Shoes,Loafers,The North Face,2025-12-05,2025-12-09,4.0,13.18,14.83
1487,Womens,Tops,Blouse,Gap,2025-12-10,2025-12-27,17.0,14.0,11.58
1488,Womens,Shoes,Boots,Uniqlo,2025-12-10,2025-12-13,3.0,8.28,7.91
1489,Children,Tops,Hoodie,Levi's,2025-12-04,2025-12-15,11.0,16.22,14.7
1490,Children,Outerwear,Sweater,Levi's,2025-12-09,,,21.64,
1491,Womens,Pants,Wide-Leg Pants,The North Face,2025-12-09,2026-01-05,27.0,24.16,16.05
1492,Womens,Shoes,Boots,Old Navy,2025-12-08,,,7.59,
1493,Womens,Dresses,Casual Dress,H&M,2025-12-07,2025-12-14,7.0,6.89,7.35
1494,Children,Shoes,Sneakers,Old Navy,2025-12-06,,,8.13,
1495,Mens,Jackets,Bomber,Levi's,2025-12-09,2025-12-18,9.0,24.8,25.77
1496,Children,Bottoms,Joggers,Gap,2025-12-09,2025-12-11,2.0,12.8,12.42
1497,Children,Bottoms,Jeans,The North Face,2025-12-10,2025-12-10,0.0,32.35,34.03
1498,Children,Shoes,Sandals,Patagonia,2025-12-04,2025-12-20,16.0,18.54,16.49
1499,Mens,Shoes,Sandals,Patagonia,2025-12-10,2025-12-17,7.0,32.49,31.33
1500,Womens,Pants,Jeans,The North Face,2025-12-06,2025-12-20,14.0,28.3,26.97
1501,Mens,Shirts,Polo,Lululemon,2025-12-14,2026-01-07,24.0,41.21,26.41
1502,Womens,Dresses,Casual Dress,Ralph Lauren,2025-12-13,2025-12-19,6.0,19.57,19.7
1503,Mens,Shirts,Button-Down,Adidas,2025-12-12,2025-12-17,5.0,13.49,12.67
1504,Mens,Shirts,Polo,Columbia,2025-12-14,2025-12-21,7.0,28.65,30.34
1505,Children,Outerwear,Jacket,Levi's,2025-12-14,2025-12-26,12.0,16.68,16.47
1506,Womens,Tops,Blouse,Lululemon,2025-12-14,,,38.28,
1507,Children,Tops,Hoodie,Adidas,2025-12-14,2025-12-22,8.0,17.09,15.76
1508,Mens,Jackets,Bomber,Adidas,2025-12-15,2025-12-19,4.0,14.16,14.61
1509,Womens,Outerwear,Jacket,Zara,2025-12-17,2025-12-24,7.0,10.99,10.01
1510,Children,Shoes,Sandals,Zara,2025-12-15,2025-12-18,3.0,4.69,5.07
1511,Mens,Pants,Cargo Pants,Old Navy,2025-12-14,,,5.74,
1512,Mens,Shoes,Sneakers,Zara,2025-12-16,,,8.83,
1513,Children,Shoes,Sandals,Nike,2025-12-14,2025-12-21,7.0,17.72,18.94
1514,Womens,Tops,Blouse,H&M,2025-12-15,2026-01-06,22.0,8.55,6.53
1515,Children,Outerwear,Sweater,Nike,2025-12-13,,,15.26,
1516,Womens,Shoes,Boots,Zara,2025-12-12,2025-12-18,6.0,8.58,8.93
1517,Mens,Shirts,Henley,Lululemon,2025-12-11,2025-12-14,3.0,27.9,31.32
1518,Womens,Pants,Trousers,Old Navy,2025-12-13,2025-12-19,6.0,10.24,10.58
1519,Mens,Shoes,Boots,Carhartt,2025-12-13,2026-01-05,23.0,26.21,18.03
1520,Womens,Outerwear,Blazer,H&M,2025-12-17,2025-12-19,2.0,9.69,9.94
1521,Womens,Pants,Wide-Leg Pants,Gap,2025-12-17,,,12.87,
1522,Mens,Jackets,Bomber,Uniqlo,2025-12-17,2025-12-25,8.0,12.1,11.61
